,S21
6.35532553255326,(-0.9876039847035736+0.1561022411135492j)
6.35547554755476,(-0.9876033337234437+0.1561063693029826j)
6.35562556255626,(-0.9876026828526785+0.1561104965937747j)
6.35577557755776,(-0.9876020320909227+0.1561146229885283j)
6.35592559255926,(-0.9876013814378211+0.1561187484898362j)
6.35607560756076,(-0.9876007308930201+0.1561228731002811j)
6.35622562256226,(-0.987600080456168+0.1561269968224359j)
6.35637563756376,(-0.987599430126914+0.1561311196588633j)
6.35652565256526,(-0.9875987799049086+0.1561352416121164j)
6.35667566756676,(-0.9875981297898037+0.1561393626847383j)
6.35682568256826,(-0.9875974797812527+0.1561434828792623j)
6.35697569756976,(-0.9875968298789104+0.1561476021982122j)
6.357125712571259,(-0.9875961800824322+0.1561517206441018j)
6.35727572757276,(-0.9875955303914762+0.1561558382194355j)
6.35742574257426,(-0.9875948808057+0.156159954926708j)
6.35757575757576,(-0.9875942313247645+0.1561640707684046j)
6.35772577257726,(-0.9875935819483301+0.1561681857470008j)
6.35787578757876,(-0.9875929326760599+0.1561722998649629j)
6.35802580258026,(-0.9875922835076167+0.1561764131247476j)
6.35817581758176,(-0.9875916344426665+0.1561805255288026j)
6.35832583258326,(-0.9875909854808751+0.1561846370795659j)
6.35847584758476,(-0.9875903366219102+0.1561887477794662j)
6.35862586258626,(-0.9875896878654404+0.1561928576309232j)
6.35877587758776,(-0.9875890392111359+0.1561969666363474j)
6.35892589258926,(-0.9875883906586683+0.15620107479814j)
6.35907590759076,(-0.98758774220771+0.1562051821186933j)
6.35922592259226,(-0.9875870938579344+0.1562092886003902j)
6.35937593759376,(-0.9875864456090168+0.1562133942456049j)
6.35952595259526,(-0.9875857974606336+0.1562174990567027j)
6.35967596759676,(-0.9875851494124622+0.1562216030360395j)
6.3598259825982595,(-0.9875845014641811+0.1562257061859628j)
6.35997599759976,(-0.9875838536154704+0.1562298085088109j)
6.36012601260126,(-0.9875832058660109+0.1562339100069136j)
6.36027602760276,(-0.9875825582154855+0.1562380106825918j)
6.36042604260426,(-0.9875819106635769+0.1562421105381575j)
6.36057605760576,(-0.9875812632099701+0.1562462095759143j)
6.36072607260726,(-0.9875806158543509+0.156250307798157j)
6.36087608760876,(-0.9875799685964068+0.156254405207172j)
6.36102610261026,(-0.9875793214358253+0.1562585018052366j)
6.36117611761176,(-0.9875786743722957+0.1562625975946204j)
6.36132613261326,(-0.9875780274055094+0.1562666925775839j)
6.36147614761476,(-0.987577380535157+0.1562707867563791j)
6.36162616261626,(-0.9875767337609316+0.1562748801332501j)
6.36177617761776,(-0.9875760870825275+0.1562789727104324j)
6.36192619261926,(-0.9875754404996395+0.1562830644901529j)
6.36207620762076,(-0.9875747940119638+0.1562871554746308j)
6.36222622262226,(-0.9875741476191977+0.1562912456660764j)
6.36237623762376,(-0.9875735013210399+0.1562953350666924j)
6.36252625262526,(-0.9875728551171896+0.1562994236786727j)
6.362676267626759,(-0.9875722090073478+0.1563035115042036j)
6.36282628262826,(-0.9875715629912158+0.1563075985454631j)
6.36297629762976,(-0.9875709170684973+0.1563116848046211j)
6.36312631263126,(-0.9875702712388954+0.1563157702838396j)
6.36327632763276,(-0.9875696255021157+0.1563198549852725j)
6.36342634263426,(-0.9875689798578643+0.1563239389110658j)
6.36357635763576,(-0.987568334305848+0.1563280220633577j)
6.36372637263726,(-0.9875676888457754+0.1563321044442781j)
6.36387638763876,(-0.9875670434773564+0.1563361860559498j)
6.36402640264026,(-0.9875663982003005+0.1563402669004871j)
6.36417641764176,(-0.9875657530143197+0.1563443469799969j)
6.36432643264326,(-0.9875651079191263+0.1563484262965782j)
6.36447644764476,(-0.9875644629144341+0.1563525048523225j)
6.36462646264626,(-0.9875638179999578+0.1563565826493135j)
6.36477647764776,(-0.9875631731754129+0.1563606596896273j)
6.36492649264927,(-0.9875625284405162+0.1563647359753327j)
6.36507650765077,(-0.9875618837949856+0.1563688115084901j)
6.36522652265227,(-0.9875612392385397+0.1563728862911532j)
6.365376537653768,(-0.9875605947708982+0.156376960325368j)
6.36552655265527,(-0.987559950391782+0.1563810336131729j)
6.36567656765677,(-0.9875593061009131+0.1563851061565992j)
6.36582658265827,(-0.9875586618980141+0.1563891779576703j)
6.36597659765977,(-0.9875580177828089+0.1563932490184028j)
6.366126612661271,(-0.9875573737550227+0.1563973193408057j)
6.366276627662771,(-0.9875567298143807+0.1564013889268807j)
6.366426642664271,(-0.9875560859606103+0.1564054577786222j)
6.366576657665771,(-0.9875554421934388+0.1564095258980177j)
6.366726672667271,(-0.9875547985125953+0.156413593287047j)
6.36687668766877,(-0.9875541549178096+0.1564176599476834j)
6.36702670267027,(-0.9875535114088123+0.1564217258818924j)
6.36717671767177,(-0.987552867985335+0.1564257910916329j)
6.36732673267327,(-0.9875522246471108+0.1564298555788566j)
6.36747674767477,(-0.987551581393873+0.1564339193455081j)
6.367626762676269,(-0.9875509382253561+0.156437982393525j)
6.36777677767777,(-0.9875502951412959+0.156442044724838j)
6.36792679267927,(-0.9875496521414286+0.1564461063413709j)
6.36807680768077,(-0.987549009225492+0.1564501672450406j)
6.36822682268227,(-0.987548366393224+0.1564542274377571j)
6.36837683768377,(-0.9875477236443643+0.1564582869214234j)
6.36852685268527,(-0.987547080978653+0.1564623456979361j)
6.36867686768677,(-0.987546438395831+0.1564664037691846j)
6.36882688268827,(-0.9875457958956404+0.1564704611370516j)
6.36897689768977,(-0.9875451534778247+0.1564745178034134j)
6.36912691269127,(-0.9875445111421274+0.1564785737701395j)
6.36927692769277,(-0.9875438688882933+0.1564826290390924j)
6.36942694269427,(-0.9875432267160681+0.1564866836121284j)
6.36957695769577,(-0.9875425846251984+0.156490737491097j)
6.36972697269727,(-0.9875419426154319+0.1564947906778412j)
6.369876987698771,(-0.9875413006865171+0.1564988431741974j)
6.37002700270027,(-0.9875406588382029+0.1565028949819954j)
6.37017701770177,(-0.9875400170702398+0.1565069461030589j)
6.37032703270327,(-0.9875393753823787+0.1565109965392046j)
6.37047704770477,(-0.9875387337743714+0.1565150462922432j)
6.37062706270627,(-0.9875380922459711+0.1565190953639789j)
6.37077707770777,(-0.9875374507969312+0.1565231437562093j)
6.37092709270927,(-0.9875368094270064+0.1565271914707261j)
6.37107710771077,(-0.9875361681359519+0.1565312385093143j)
6.37122712271227,(-0.9875355269235242+0.1565352848737527j)
6.37137713771377,(-0.9875348857894801+0.156539330565814j)
6.37152715271527,(-0.987534244733578+0.1565433755872645j)
6.37167716771677,(-0.9875336037555765+0.1565474199398645j)
6.37182718271827,(-0.9875329628552352+0.1565514636253678j)
6.371977197719769,(-0.9875323220323148+0.1565555066455224j)
6.37212721272127,(-0.9875316812865763+0.1565595490020699j)
6.37227722772277,(-0.9875310406177823+0.156563590696746j)
6.37242724272427,(-0.9875304000256955+0.1565676317312803j)
6.37257725772577,(-0.9875297595100797+0.1565716721073962j)
6.37272727272727,(-0.9875291190706998+0.1565757118268113j)
6.37287728772877,(-0.987528478707321+0.156579750891237j)
6.37302730273027,(-0.9875278384197097+0.1565837893023791j)
6.37317731773177,(-0.9875271982076331+0.156587827061937j)
6.37332733273327,(-0.9875265580708588+0.1565918641716045j)
6.37347734773477,(-0.9875259180091559+0.1565959006330692j)
6.37362736273627,(-0.9875252780222934+0.1565999364480135j)
6.37377737773777,(-0.9875246381100423+0.1566039716181132j)
6.37392739273927,(-0.9875239982721727+0.1566080061450386j)
6.37407740774077,(-0.9875233585084575+0.1566120400304545j)
6.374227422742271,(-0.987522718818669+0.1566160732760194j)
6.37437743774377,(-0.9875220792025803+0.1566201058833866j)
6.37452745274527,(-0.9875214396599659+0.1566241378542031j)
6.3746774677467695,(-0.9875208001906011+0.1566281691901109j)
6.37482748274827,(-0.9875201607942612+0.1566321998927459j)
6.37497749774978,(-0.9875195214707229+0.1566362299637386j)
6.37512751275128,(-0.9875188822197636+0.1566402594047133j)
6.37527752775278,(-0.9875182430411612+0.1566442882172893j)
6.37542754275428,(-0.9875176039346949+0.1566483164030804j)
6.37557755775578,(-0.9875169649001441+0.1566523439636946j)
6.37572757275728,(-0.987516325937289+0.1566563709007344j)
6.375877587758779,(-0.987515687045911+0.1566603972157967j)
6.37602760276028,(-0.9875150482257916+0.1566644229104734j)
6.37617761776178,(-0.9875144094767138+0.1566684479863504j)
6.37632763276328,(-0.9875137707984607+0.1566724724450085j)
6.37647764776478,(-0.987513132190816+0.1566764962880229j)
6.37662766276628,(-0.9875124936535652+0.1566805195169637j)
6.37677767776778,(-0.9875118551864935+0.1566845421333955j)
6.37692769276928,(-0.9875112167893872+0.1566885641388774j)
6.37707770777078,(-0.9875105784620333+0.1566925855349635j)
6.37722772277228,(-0.9875099402042194+0.1566966063232023j)
6.37737773777378,(-0.9875093020157345+0.1567006265051374j)
6.37752775277528,(-0.9875086638963667+0.1567046460823068j)
6.37767776777678,(-0.9875080258459066+0.1567086650562436j)
6.37782778277828,(-0.9875073878641447+0.1567126834284754j)
6.37797779777978,(-0.9875067499508722+0.1567167012005249j)
6.37812781278128,(-0.987506112105881+0.1567207183739094j)
6.37827782778278,(-0.9875054743289639+0.1567247349501413j)
6.37842784278428,(-0.9875048366199142+0.1567287509307277j)
6.37857785778578,(-0.987504198978526+0.1567327663171709j)
6.37872787278728,(-0.9875035614045939+0.1567367811109676j)
6.37887788778878,(-0.9875029238979137+0.1567407953136101j)
6.37902790279028,(-0.9875022864582814+0.1567448089265853j)
6.379177917791781,(-0.987501649085494+0.1567488219513751j)
6.37932793279328,(-0.9875010117793486+0.1567528343894564j)
6.37947794779478,(-0.9875003745396437+0.1567568462423015j)
6.37962796279628,(-0.987499737366178+0.1567608575113772j)
6.37977797779778,(-0.9874991002587511+0.1567648681981459j)
6.37992799279928,(-0.9874984632171632+0.1567688783040647j)
6.38007800780078,(-0.9874978262412153+0.1567728878305861j)
6.38022802280228,(-0.9874971893307086+0.1567768967791577j)
6.38037803780378,(-0.9874965524854455+0.1567809051512219j)
6.38052805280528,(-0.9874959157052291+0.156784912948217j)
6.38067806780678,(-0.9874952789898624+0.1567889201715758j)
6.38082808280828,(-0.98749464233915+0.1567929268227268j)
6.3809780978097805,(-0.9874940057528965+0.1567969329030934j)
6.381128112811281,(-0.9874933692309075+0.1568009384140946j)
6.381278127812781,(-0.9874927327729885+0.1568049433571443j)
6.381428142814282,(-0.9874920963789471+0.156808947733652j)
6.381578157815781,(-0.9874914600485905+0.1568129515450225j)
6.38172817281728,(-0.9874908237817265+0.1568169547926559j)
6.38187818781878,(-0.9874901875781633+0.1568209574779473j)
6.38202820282028,(-0.9874895514377112+0.156824959602288j)
6.38217821782178,(-0.9874889153601796+0.1568289611670639j)
6.38232823282328,(-0.9874882793453789+0.1568329621736567j)
6.38247824782478,(-0.9874876433931203+0.1568369626234434j)
6.38262826282628,(-0.9874870075032159+0.1568409625177967j)
6.38277827782778,(-0.9874863716754778+0.1568449618580845j)
6.38292829282928,(-0.9874857359097193+0.1568489606456702j)
6.38307830783078,(-0.9874851002057538+0.1568529588819131j)
6.38322832283228,(-0.9874844645633956+0.1568569565681674j)
6.38337833783378,(-0.9874838289824596+0.1568609537057833j)
6.38352835283528,(-0.987483193462761+0.1568649502961065j)
6.38367836783678,(-0.9874825580041163+0.1568689463404783j)
6.38382838283828,(-0.9874819226063419+0.1568729418402353j)
6.38397839783978,(-0.9874812872692553+0.1568769367967102j)
6.38412841284128,(-0.9874806519926741+0.156880931211231j)
6.38427842784278,(-0.9874800167764168+0.1568849250851215j)
6.38442844284428,(-0.9874793816203026+0.156888918419701j)
6.38457845784578,(-0.9874787465241508+0.1568929112162848j)
6.384728472847281,(-0.9874781114877822+0.1568969034761837j)
6.38487848784878,(-0.9874774765110169+0.1569008952007042j)
6.38502850285028,(-0.9874768415936769+0.1569048863911485j)
6.38517851785179,(-0.9874762067355838+0.1569088770488152j)
6.38532853285328,(-0.9874755719365603+0.1569128671749971j)
6.38547854785479,(-0.9874749371964296+0.1569168567709852j)
6.38562856285628,(-0.987474302515015+0.1569208458380635j)
6.38577857785779,(-0.9874736678921412+0.1569248343775147j)
6.38592859285929,(-0.9874730333276329+0.156928822390615j)
6.38607860786079,(-0.9874723988213154+0.1569328098786376j)
6.38622862286229,(-0.9874717643730149+0.1569367968428515j)
6.38637863786379,(-0.9874711299825576+0.1569407832845214j)
6.38652865286529,(-0.9874704956497707+0.1569447692049081j)
6.38667866786679,(-0.9874698613744818+0.1569487546052681j)
6.38682868286829,(-0.9874692271565192+0.156952739486854j)
6.38697869786979,(-0.9874685929957115+0.1569567238509143j)
6.38712871287129,(-0.9874679588918882+0.1569607076986937j)
6.387278727872789,(-0.9874673248448791+0.1569646910314325j)
6.387428742874291,(-0.9874666908545144+0.1569686738503674j)
6.387578757875789,(-0.9874660569206251+0.1569726561567306j)
6.387728772877289,(-0.9874654230430427+0.1569766379517512j)
6.3878787878787895,(-0.9874647892215993+0.1569806192366535j)
6.38802880288029,(-0.9874641554561273+0.1569846000126583j)
6.38817881788179,(-0.9874635217464598+0.1569885802809825j)
6.38832883288329,(-0.9874628880924305+0.156992560042839j)
6.38847884788479,(-0.9874622544938735+0.1569965392994367j)
6.38862886288629,(-0.9874616209506234+0.157000518051981j)
6.38877887788779,(-0.9874609874625155+0.157004496301673j)
6.38892889288929,(-0.9874603540293854+0.1570084740497105j)
6.38907890789079,(-0.9874597206510694+0.1570124512972869j)
6.38922892289229,(-0.9874590873274044+0.1570164280455924j)
6.38937893789379,(-0.9874584540582274+0.1570204042958128j)
6.38952895289529,(-0.9874578208433766+0.1570243800491307j)
6.389678967896791,(-0.9874571876826899+0.1570283553067245j)
6.38982898289829,(-0.9874565545760061+0.1570323300697691j)
6.38997899789979,(-0.9874559215231652+0.1570363043394356j)
6.39012901290129,(-0.9874552885240061+0.1570402781168914j)
6.39027902790279,(-0.9874546555783698+0.1570442514033002j)
6.39042904290429,(-0.987454022686097+0.1570482241998221j)
6.39057905790579,(-0.9874533898470288+0.1570521965076133j)
6.39072907290729,(-0.9874527570610075+0.1570561683278267j)
6.39087908790879,(-0.9874521243278752+0.1570601396616112j)
6.39102910291029,(-0.9874514916474746+0.1570641105101123j)
6.39117911791179,(-0.9874508590196491+0.1570680808744718j)
6.39132913291329,(-0.9874502264442429+0.1570720507558279j)
6.39147914791479,(-0.9874495939210998+0.1570760201553154j)
6.39162916291629,(-0.9874489614500648+0.1570799890740653j)
6.39177917791779,(-0.9874483290309833+0.1570839575132051j)
6.39192919291929,(-0.9874476966637008+0.1570879254738587j)
6.39207920792079,(-0.9874470643480641+0.1570918929571468j)
6.39222922292229,(-0.9874464320839195+0.1570958599641862j)
6.39237923792379,(-0.9874457998711144+0.1570998264960904j)
6.39252925292529,(-0.9874451677094963+0.1571037925539694j)
6.39267926792679,(-0.9874445355989133+0.1571077581389296j)
6.39282928292829,(-0.9874439035392144+0.1571117232520741j)
6.39297929792979,(-0.9874432715302488+0.1571156878945025j)
6.39312931293129,(-0.9874426395718656+0.157119652067311j)
6.39327932793279,(-0.987442007663915+0.1571236157715922j)
6.39342934293429,(-0.9874413758062478+0.1571275790084357j)
6.39357935793579,(-0.9874407439987147+0.1571315417789273j)
6.39372937293729,(-0.9874401122411671+0.1571355040841496j)
6.39387938793879,(-0.9874394805334571+0.1571394659251817j)
6.394029402940289,(-0.9874388488754371+0.1571434273030998j)
6.39417941794179,(-0.9874382172669599+0.1571473882189761j)
6.39432943294329,(-0.9874375857078784+0.1571513486738799j)
6.39447944794479,(-0.9874369541980469+0.1571553086688772j)
6.39462946294629,(-0.9874363227373191+0.1571592682050305j)
6.39477947794779,(-0.9874356913255496+0.1571632272833989j)
6.3949294929493,(-0.9874350599625941+0.1571671859050391j)
6.3950795079508,(-0.9874344286483077+0.157171144071003j)
6.3952295229523,(-0.9874337973825462+0.1571751017823406j)
6.3953795379538,(-0.9874331661651663+0.1571790590400981j)
6.3955295529553,(-0.9874325349960246+0.1571830158453185j)
6.3956795679568,(-0.9874319038749788+0.1571869721990418j)
6.3958295829583,(-0.9874312728018861+0.1571909281023045j)
6.3959795979598,(-0.9874306417766052+0.1571948835561401j)
6.3961296129613,(-0.9874300107989944+0.157198838561579j)
6.3962796279628,(-0.9874293798689128+0.1572027931196482j)
6.3964296429643,(-0.9874287489862195+0.1572067472313716j)
6.3965796579658,(-0.987428118150775+0.1572107008977702j)
6.3967296729673,(-0.9874274873624392+0.1572146541198617j)
6.3968796879688,(-0.9874268566210729+0.1572186068986606j)
6.3970297029703,(-0.9874262259265377+0.1572225592351784j)
6.3971797179718,(-0.9874255952786948+0.1572265111304236j)
6.3973297329733,(-0.987424964677406+0.1572304625854015j)
6.3974797479748,(-0.9874243341225344+0.1572344136011143j)
6.3976297629763,(-0.9874237036139422+0.1572383641785612j)
6.3977797779778,(-0.987423073151493+0.1572423143187385j)
6.3979297929792995,(-0.9874224427350503+0.1572462640226392j)
6.3980798079808,(-0.9874218123644786+0.1572502132912534j)
6.3982298229823,(-0.9874211820396417+0.1572541621255681j)
6.3983798379838,(-0.9874205517604052+0.1572581105265677j)
6.3985298529853,(-0.9874199215266344+0.1572620584952331j)
6.3986798679868,(-0.9874192913381944+0.1572660060325425j)
6.3988298829883,(-0.987418661194952+0.157269953139471j)
6.398979897989799,(-0.9874180310967736+0.1572738998169909j)
6.3991299129913,(-0.9874174010435258+0.1572778460660714j)
6.3992799279928,(-0.9874167710350763+0.157281791887679j)
6.3994299429943,(-0.9874161410712928+0.157285737282777j)
6.3995799579958,(-0.9874155111520432+0.157289682252326j)
6.3997299729973,(-0.9874148812771966+0.1572936267972836j)
6.3998799879988,(-0.9874142514466212+0.1572975709186045j)
6.4000300030003,(-0.987413621660187+0.1573015146172406j)
6.4001800180018,(-0.9874129919177635+0.157305457894141j)
6.4003300330033,(-0.9874123622192206+0.1573094007502517j)
6.4004800480048,(-0.987411732564429+0.157313343186516j)
6.4006300630063,(-0.9874111029532597+0.1573172852038745j)
6.4007800780078,(-0.9874104733855835+0.1573212268032648j)
6.4009300930093,(-0.9874098438612728+0.1573251679856217j)
6.4010801080108,(-0.987409214380199+0.1573291087518773j)
6.4012301230123,(-0.9874085849422349+0.1573330491029608j)
6.4013801380138,(-0.9874079555472531+0.1573369890397986j)
6.4015301530153,(-0.9874073261951272+0.1573409285633146j)
6.4016801680168,(-0.9874066968857302+0.1573448676744295j)
6.4018301830183,(-0.9874060676189361+0.1573488063740617j)
6.4019801980198,(-0.9874054383946196+0.1573527446631265j)
6.402130213021299,(-0.9874048092126552+0.1573566825425368j)
6.402280228022798,(-0.9874041800729181+0.1573606200132024j)
6.402430243024299,(-0.9874035509752834+0.1573645570760308j)
6.402580258025799,(-0.9874029219196271+0.1573684937319264j)
6.4027302730272995,(-0.9874022929058255+0.1573724299817913j)
6.4028802880288,(-0.9874016639337548+0.1573763658265246j)
6.4030303030303,(-0.9874010350032926+0.1573803012670229j)
6.4031803180318,(-0.9874004061143152+0.1573842363041802j)
6.4033303330333,(-0.9873997772667008+0.1573881709388876j)
6.4034803480348,(-0.9873991484603276+0.1573921051720339j)
6.4036303630363,(-0.9873985196950734+0.157396039004505j)
6.4037803780378,(-0.9873978909708172+0.1573999724371842j)
6.4039303930393,(-0.9873972622874381+0.1574039054709524j)
6.4040804080408,(-0.9873966336448154+0.1574078381066878j)
6.4042304230423,(-0.9873960050428292+0.1574117703452658j)
6.4043804380438,(-0.9873953764813591+0.1574157021875595j)
6.404530453045299,(-0.987394747960286+0.1574196336344393j)
6.4046804680468,(-0.9873941194794906+0.1574235646867731j)
6.4048304830483,(-0.987393491038854+0.1574274953454261j)
6.40498049804981,(-0.9873928626382577+0.1574314256112615j)
6.40513051305131,(-0.9873922342775839+0.157435355485139j)
6.40528052805281,(-0.9873916059567146+0.1574392849679163j)
6.40543054305431,(-0.9873909776755324+0.1574432140604489j)
6.40558055805581,(-0.98739034943392+0.1574471427635894j)
6.40573057305731,(-0.9873897212317609+0.157451071078188j)
6.40588058805881,(-0.9873890930689391+0.1574549990050923j)
6.40603060306031,(-0.9873884649453376+0.1574589265451477j)
6.40618061806181,(-0.9873878368608411+0.1574628536991968j)
6.40633063306331,(-0.9873872088153348+0.15746678046808j)
6.40648064806481,(-0.9873865808087026+0.157470706852635j)
6.40663066306631,(-0.9873859528408304+0.1574746328536974j)
6.40678067806781,(-0.9873853249116038+0.1574785584721001j)
6.40693069306931,(-0.9873846970209086+0.1574824837086736j)
6.40708070807081,(-0.9873840691686312+0.1574864085642461j)
6.407230723072309,(-0.987383441354658+0.1574903330396432j)
6.40738073807381,(-0.9873828135788763+0.1574942571356884j)
6.40753075307531,(-0.9873821858411729+0.1574981808532025j)
6.40768076807681,(-0.9873815581414358+0.1575021041930041j)
6.40783078307831,(-0.9873809304795526+0.1575060271559093j)
6.40798079807981,(-0.9873803028554117+0.1575099497427321j)
6.40813081308131,(-0.9873796752689015+0.1575138719542838j)
6.40828082808281,(-0.9873790477199113+0.1575177937913736j)
6.40843084308431,(-0.9873784202083297+0.1575217152548083j)
6.40858085808581,(-0.9873777927340467+0.1575256363453922j)
6.40873087308731,(-0.987377165296952+0.1575295570639277j)
6.40888088808881,(-0.9873765378969356+0.1575334774112143j)
6.4090309030903105,(-0.9873759105338881+0.1575373973880496j)
6.40918091809181,(-0.9873752832077003+0.1575413169952289j)
6.40933093309331,(-0.9873746559182631+0.1575452362335452j)
6.409480948094809,(-0.9873740286654683+0.1575491551037889j)
6.40963096309631,(-0.9873734014492075+0.1575530736067486j)
6.40978097809781,(-0.9873727742693725+0.1575569917432103j)
6.40993099309931,(-0.9873721471258556+0.1575609095139578j)
6.41008100810081,(-0.9873715200185499+0.1575648269197728j)
6.41023102310231,(-0.9873708929473479+0.1575687439614347j)
6.41038103810381,(-0.9873702659121432+0.1575726606397205j)
6.41053105310531,(-0.9873696389128289+0.1575765769554053j)
6.41068106810681,(-0.9873690119492995+0.1575804929092616j)
6.41083108310831,(-0.9873683850214489+0.15758440850206j)
6.41098109810981,(-0.987367758129171+0.1575883237345688j)
6.41113111311131,(-0.9873671312723616+0.157592238607554j)
6.41128112811281,(-0.9873665044509152+0.1575961531217796j)
6.41143114311431,(-0.9873658776647272+0.1576000672780074j)
6.41158115811581,(-0.9873652509136931+0.1576039810769968j)
6.41173117311731,(-0.9873646241977094+0.1576078945195055j)
6.41188118811881,(-0.9873639975166717+0.1576118076062884j)
6.41203120312031,(-0.987363370870477+0.1576157203380988j)
6.41218121812181,(-0.9873627442590219+0.1576196327156876j)
6.41233123312331,(-0.9873621176822039+0.1576235447398037j)
6.41248124812481,(-0.9873614911399202+0.1576274564111939j)
6.41263126312631,(-0.9873608646320683+0.1576313677306027j)
6.4127812781278095,(-0.9873602381585465+0.1576352786987726j)
6.41293129312931,(-0.987359611719253+0.1576391893164439j)
6.41308130813081,(-0.9873589853140863+0.1576430995843551j)
6.41323132313231,(-0.9873583589429453+0.1576470095032423j)
6.41338133813381,(-0.9873577326057295+0.1576509190738399j)
6.41353135313531,(-0.9873571063023378+0.1576548282968795j)
6.41368136813681,(-0.9873564800326701+0.1576587371730915j)
6.413831383138309,(-0.9873558537966267+0.1576626457032036j)
6.41398139813981,(-0.9873552275941073+0.1576665538879419j)
6.41413141314131,(-0.987354601425013+0.1576704617280301j)
6.41428142814281,(-0.9873539752892446+0.1576743692241902j)
6.41443144314431,(-0.9873533491867027+0.1576782763771419j)
6.41458145814581,(-0.9873527231172895+0.1576821831876029j)
6.41473147314731,(-0.9873520970809057+0.1576860896562891j)
6.41488148814881,(-0.9873514710774541+0.1576899957839142j)
6.415031503150319,(-0.9873508451068365+0.1576939015711902j)
6.415181518151819,(-0.9873502191689553+0.1576978070188263j)
6.415331533153319,(-0.9873495932637135+0.1577017121275308j)
6.415481548154821,(-0.9873489673910142+0.1577056168980092j)
6.415631563156321,(-0.9873483415507603+0.1577095213309655j)
6.415781578157821,(-0.9873477157428558+0.1577134254271015j)
6.415931593159321,(-0.9873470899672045+0.1577173291871172j)
6.41608160816082,(-0.9873464642237103+0.1577212326117104j)
6.41623162316232,(-0.9873458385122775+0.1577251357015773j)
6.41638163816382,(-0.9873452128328113+0.1577290384574119j)
6.41653165316532,(-0.9873445871852159+0.1577329408799063j)
6.41668166816682,(-0.9873439615693969+0.1577368429697508j)
6.41683168316832,(-0.9873433359852593+0.1577407447276336j)
6.41698169816982,(-0.9873427104327096+0.1577446461542413j)
6.41713171317132,(-0.987342084911653+0.1577485472502582j)
6.41728172817282,(-0.9873414594219958+0.157752448016367j)
6.41743174317432,(-0.9873408339636449+0.1577563484532484j)
6.41758175817582,(-0.9873402085365067+0.1577602485615811j)
6.417731773177319,(-0.9873395831404883+0.1577641483420422j)
6.41788178817882,(-0.9873389577754969+0.1577680477953068j)
6.41803180318032,(-0.9873383324414399+0.1577719469220479j)
6.41818181818182,(-0.9873377071382254+0.157775845722937j)
6.41833183318332,(-0.9873370818657611+0.1577797441986436j)
6.41848184818482,(-0.9873364566239551+0.1577836423498353j)
6.41863186318632,(-0.9873358314127165+0.1577875401771781j)
6.41878187818782,(-0.9873352062319536+0.1577914376813356j)
6.41893189318932,(-0.9873345810815755+0.1577953348629703j)
6.41908190819082,(-0.9873339559614915+0.1577992317227424j)
6.41923192319232,(-0.9873333308716111+0.1578031282613105j)
6.41938193819382,(-0.9873327058118441+0.1578070244793311j)
6.41953195319532,(-0.9873320807821007+0.1578109203774594j)
6.41968196819682,(-0.9873314557822905+0.1578148159563484j)
6.41983198319832,(-0.9873308308123248+0.1578187112166493j)
6.41998199819982,(-0.9873302058721137+0.1578226061590117j)
6.42013201320132,(-0.9873295809615689+0.1578265007840836j)
6.42028202820282,(-0.9873289560806009+0.1578303950925107j)
6.42043204320432,(-0.9873283312291213+0.1578342890849373j)
6.42058205820582,(-0.9873277064070424+0.157838182762006j)
6.42073207320732,(-0.9873270816142755+0.1578420761243575j)
6.42088208820882,(-0.9873264568507333+0.1578459691726306j)
6.421032103210321,(-0.9873258321163276+0.1578498619074627j)
6.42118211821182,(-0.9873252074109719+0.1578537543294893j)
6.42133213321332,(-0.9873245827345782+0.157857646439344j)
6.42148214821482,(-0.9873239580870603+0.157861538237659j)
6.42163216321632,(-0.9873233334683315+0.1578654297250646j)
6.42178217821782,(-0.9873227088783048+0.1578693209021894j)
6.42193219321932,(-0.987322084316895+0.1578732117696603j)
6.42208220822082,(-0.9873214597840156+0.1578771023281025j)
6.42223222322232,(-0.987320835279581+0.1578809925781396j)
6.42238223822382,(-0.9873202108035057+0.1578848825203933j)
6.42253225322532,(-0.9873195863557046+0.1578887721554839j)
6.42268226822682,(-0.9873189619360929+0.1578926614840298j)
6.42283228322832,(-0.9873183375445853+0.1578965505066476j)
6.42298229822982,(-0.9873177131810976+0.1579004392239527j)
6.42313231323132,(-0.9873170888455454+0.1579043276365585j)
6.42328232823282,(-0.9873164645378446+0.1579082157450768j)
6.42343234323432,(-0.9873158402579114+0.1579121035501177j)
6.42358235823582,(-0.9873152160056624+0.1579159910522899j)
6.42373237323732,(-0.9873145917810138+0.1579198782522001j)
6.4238823882388205,(-0.9873139675838822+0.1579237651504536j)
6.42403240324032,(-0.9873133434141856+0.1579276517476542j)
6.42418241824182,(-0.9873127192718404+0.1579315380444036j)
6.42433243324332,(-0.9873120951567643+0.1579354240413025j)
6.42448244824482,(-0.9873114710688751+0.1579393097389493j)
6.42463246324632,(-0.9873108470080906+0.1579431951379416j)
6.42478247824782,(-0.9873102229743291+0.1579470802388747j)
6.424932493249331,(-0.9873095989675089+0.157950965042343j)
6.42508250825083,(-0.9873089749875485+0.1579548495489381j)
6.42523252325233,(-0.9873083510343668+0.1579587337592514j)
6.42538253825383,(-0.9873077271078828+0.157962617673872j)
6.42553255325533,(-0.9873071032080157+0.1579665012933875j)
