,S21
6.702520952095209,(-0.0201278558008246+0.1853257220448452j)
6.70252295229523,(-0.01997849907103506+0.1848345390341513j)
6.70252495249525,(-0.01982960211443729+0.1843430552156611j)
6.70252695269527,(-0.01968116560120224+0.1838512711626291j)
6.70252895289529,(-0.01953319020069797+0.1833591874499451j)
6.70253095309531,(-0.01938567658170106+0.182866804654855j)
6.70253295329533,(-0.01923862541189861+0.1823741233553167j)
6.70253495349535,(-0.01909203735865135+0.1818811441325681j)
6.70253695369537,(-0.01894591308802862+0.1813878675679104j)
6.70253895389539,(-0.01880025326567947+0.1808942942456493j)
6.70254095409541,(-0.01865505855611856+0.1804004247507023j)
6.70254295429543,(-0.01851032962334648+0.1799062596707158j)
6.70254495449545,(-0.01836606713024854+0.1794117995940376j)
6.70254695469547,(-0.01822227173926348+0.1789170451120173j)
6.70254895489549,(-0.01807894411162654+0.1784219968164289j)
6.70255095509551,(-0.01793608490800725+0.1779266553016795j)
6.70255295529553,(-0.01779369478799834+0.1774310211630592j)
6.70255495549555,(-0.01765177441058743+0.1769350949983947j)
6.70255695569557,(-0.01751032443378258+0.1764388774067653j)
6.70255895589559,(-0.0173693455147901+0.1759423689891384j)
6.70256095609561,(-0.01722883830985463+0.175445570347823j)
6.702562956295631,(-0.01708880347456632+0.1749484820875732j)
6.70256495649565,(-0.01694924166330846+0.1744511048136453j)
6.70256695669567,(-0.01681015353003278+0.1739534391345729j)
6.70256895689569,(-0.01667153972742367+0.1734554856592047j)
6.70257095709571,(-0.01653340090754127+0.1729572449990195j)
6.70257295729573,(-0.01639573772140149+0.1724587177666382j)
6.70257495749575,(-0.01625855081910337+0.171959904576292j)
6.70257695769577,(-0.01612184084997471+0.1714608060443735j)
6.70257895789579,(-0.01598560846251553+0.1709614227892527j)
6.70258095809581,(-0.01584985430406277+0.1704617554300673j)
6.70258295829583,(-0.01571457902114263+0.1699618045880215j)
6.70258495849585,(-0.01557978325951371+0.1694615708865755j)
6.70258695869587,(-0.01544546766368349+0.1689610549496675j)
6.70258895889589,(-0.01531163287765788+0.1684602574045166j)
6.70259095909591,(-0.01517827954413259+0.1679591788786304j)
6.70259295929593,(-0.01504540830511532+0.1674578200021442j)
6.70259495949595,(-0.01491301980146994+0.1669561814061287j)
6.70259695969597,(-0.01478111467331075+0.1664542637240965j)
6.70259895989599,(-0.01464969355952652+0.1659520675902111j)
6.70260096009601,(-0.01451875709846365+0.1654495936419136j)
6.70260296029603,(-0.01438830592706553+0.1649468425166468j)
6.70260496049605,(-0.01425834068164584+0.1644438148548409j)
6.70260696069607,(-0.01412886199725474+0.1639405112974884j)
6.702608960896091,(-0.01399987050817997+0.1634369324880996j)
6.70261096109611,(-0.01387136684767713+0.1629330790716793j)
6.70261296129613,(-0.01374335164798774+0.1624289516948126j)
6.70261496149615,(-0.01361582554028816+0.1619245510054795j)
6.70261696169617,(-0.01348878915489798+0.1614198776538961j)
6.70261896189619,(-0.01336224312096721+0.1609149322912957j)
6.702620962096209,(-0.01323618806689464+0.1604097155716124j)
6.70262296229623,(-0.01311062461975927+0.1599042281492308j)
6.70262496249625,(-0.01298555340583206+0.1593984706810499j)
6.70262696269627,(-0.01286097505028778+0.1588924438253493j)
6.70262896289629,(-0.01273689017718089+0.1583861482417012j)
6.70263096309631,(-0.01261329940964618+0.1578795845918092j)
6.70263296329633,(-0.01249020336989295+0.1573727535395104j)
6.70263496349635,(-0.01236760267887941+0.1568656557494571j)
6.70263696369637,(-0.01224549795649079+0.1563582918878597j)
6.70263896389639,(-0.01212388982174039+0.1558506626233433j)
6.70264096409641,(-0.01200277889240088+0.1553427686254354j)
6.70264296429643,(-0.0118821657854271+0.1548346105663543j)
6.70264496449645,(-0.01176205111641097+0.1543261891187404j)
6.70264696469647,(-0.0116424355000721+0.1538175049577368j)
6.70264896489649,(-0.0115233195499384+0.1533085587596637j)
6.70265096509651,(-0.01140470387854144+0.1527993512028656j)
6.70265296529653,(-0.01128658909716746+0.1522898829666661j)
6.70265496549655,(-0.01116897581631674+0.1517801547333652j)
6.70265696569657,(-0.01105186464501521+0.1512701671852888j)
6.70265896589659,(-0.01093525619146789+0.150759921007635j)
6.70266096609661,(-0.01081915106257469+0.1502494168863895j)
6.702662966296631,(-0.01070354986424939+0.1497386555097408j)
6.702664966496651,(-0.01058845320122115+0.1492276375672279j)
6.702666966696671,(-0.01047386167720053+0.1487163637504984j)
6.702668966896691,(-0.01035977589457554+0.1482048347519746j)
6.702670967096711,(-0.01024619645476949+0.1476930512664684j)
6.7026729672967305,(-0.01013312395800052+0.1471810139901317j)
6.70267496749675,(-0.01002055900325871+0.1466687236203634j)
6.70267696769677,(-0.009908502188572017+0.1461561808570407j)
6.70267896789679,(-0.009796954110624465+0.1456433864008046j)
6.70268096809681,(-0.009685915365127046+0.1451303409547746j)
6.70268296829683,(-0.009575386546397566+0.1446170452226362j)
6.70268496849685,(-0.009465368247748745+0.1441034999104535j)
6.70268696869687,(-0.00935586106131752+0.1435897057259059j)
6.70268896889689,(-0.009246865578038905+0.1430756633781859j)
6.702690969096911,(-0.009138382387562191+0.1425613735776204j)
6.70269296929693,(-0.009030412078487135+0.142046837036809j)
6.70269496949695,(-0.00892295523807725+0.1415320544692863j)
6.70269696969697,(-0.008816012452596764+0.1410170265911517j)
6.70269896989699,(-0.00870958430688374+0.1405017541190464j)
6.70270097009701,(-0.008603671384744924+0.1399862377720745j)
6.702702970297029,(-0.0084982742686728+0.1394704782704583j)
6.70270497049705,(-0.008393393539880938+0.1389544763357243j)
6.70270697069707,(-0.008289029778436903+0.1384382326913752j)
6.70270897089709,(-0.008185183563331946+0.1379217480632722j)
6.70271097109711,(-0.008081855472069716+0.137405023177615j)
6.70271297129713,(-0.007979046080973133+0.136888058762478j)
6.70271497149715,(-0.007876755965214673+0.1363708555479953j)
6.70271697169717,(-0.007774985698584335+0.1358534142652127j)
6.70271897189719,(-0.007673735853805813+0.1353357356477136j)
6.70272097209721,(-0.007573007002153759+0.1348178204296971j)
6.70272297229723,(-0.007472799713751145+0.1342996693475139j)
6.70272497249725,(-0.007373114557356955+0.1337812831386007j)
6.70272697269727,(-0.007273952100585809+0.1332626625426406j)
6.70272897289729,(-0.007175312909587817+0.1327438082999185j)
6.70273097309731,(-0.007077197549485935+0.132224721153636j)
6.70273297329733,(-0.00697960658385602+0.1317054018472017j)
6.70273497349735,(-0.006882540575144027+0.1311858511264536j)
6.70273697369737,(-0.006786000084406009+0.1306660697383049j)
6.70273897389739,(-0.006689985671429529+0.1301460584314142j)
6.70274097409741,(-0.006594497894728483+0.1296258179561873j)
6.70274297429743,(-0.006499537311466685+0.1291053490643871j)
6.70274497449745,(-0.006405104477435596+0.128584652509028j)
6.70274697469747,(-0.006311199947243619+0.1280637290454478j)
6.702748974897491,(-0.006217824273943017+0.1275425794292646j)
6.70275097509751,(-0.006124978009548012+0.1270212044192841j)
6.70275297529753,(-0.006032661704473548+0.126499604774392j)
6.70275497549755,(-0.005940875907946805+0.125977781255883j)
6.70275697569757,(-0.005849621167794567+0.1254557346262924j)
6.70275897589759,(-0.005758898030439831+0.1249334656493922j)
6.70276097609761,(-0.005668707040981351+0.1244109750906714j)
6.70276297629763,(-0.005579048743305722+0.1238882637180213j)
6.70276497649765,(-0.005489923679696354+0.1233653322994902j)
6.70276697669767,(-0.005401332391165826+0.1228421816052312j)
6.70276897689769,(-0.005313275417379967+0.1223188124070997j)
6.70277097709771,(-0.005225753296509293+0.121795225477788j)
6.70277297729773,(-0.005138766565548574+0.1212714215927644j)
6.70277497749775,(-0.005052315759871653+0.1207474015276342j)
6.70277697769777,(-0.004966401413618904+0.1202231660604899j)
6.70277897789779,(-0.004881024059383024+0.1196987159700383j)
6.70278097809781,(-0.004796184228526473+0.1191740520375637j)
6.70278297829783,(-0.004711882450794181+0.1186491750445757j)
6.70278497849785,(-0.004628119254735134+0.1181240857754413j)
6.70278697869787,(-0.004544895167305097+0.1175987850149459j)
6.70278897889789,(-0.004462210714127187+0.1170732735499445j)
6.70279097909791,(-0.004380066419317159+0.1165475521682891j)
6.70279297929793,(-0.004298462805632581+0.1160216216598011j)
6.70279497949795,(-0.004217400394359849+0.1154954828155842j)
6.70279697969797,(-0.004136879705370376+0.1149691364284124j)
6.70279897989799,(-0.004056901256995985+0.1144425832919449j)
6.70280098009801,(-0.003977465566233717+0.1139158242020908j)
6.70280298029803,(-0.003898573148532499+0.1133888599556427j)
6.70280498049805,(-0.003820224517833573+0.112861691350553j)
6.70280698069807,(-0.003742420186800689+0.112334319187518j)
6.70280898089809,(-0.003665160666476083+0.111806744267702j)
6.70281098109811,(-0.003588446466454705+0.1112789673939255j)
6.70281298129813,(-0.003512278094791108+0.1107509893700604j)
6.702814981498151,(-0.003436656058125077+0.1102228110019229j)
6.702816981698171,(-0.00336158086167272+0.1096944330972591j)
6.702818981898189,(-0.003287053009012832+0.1091658564642764j)
6.702820982098211,(-0.00321307300225211+0.1086370819128167j)
6.702822982298231,(-0.00313964134207346+0.1081081102547465j)
6.70282498249825,(-0.003066758527538615+0.1075789423025733j)
6.70282698269827,(-0.002994425056289783+0.1070495788709247j)
6.70282898289829,(-0.002922641424381056+0.1065200207753601j)
6.702830983098311,(-0.002851408126395653+0.1059902688332558j)
6.70283298329833,(-0.002780725655359646+0.1054603238632055j)
6.70283498349835,(-0.002710594502713467+0.1049301866848267j)
6.70283698369837,(-0.002641015158424727+0.1043998581196401j)
6.70283898389839,(-0.002571988110981559+0.1038693389910699j)
6.70284098409841,(-0.002503513847206803+0.1033386301230529j)
6.702842984298429,(-0.002435592852347416+0.1028077323407351j)
6.70284498449845,(-0.002368225610244841+0.1022766464718423j)
6.70284698469847,(-0.002301412603002196+0.1017453733441113j)
6.70284898489849,(-0.002235154311344088+0.1012139137881569j)
6.70285098509851,(-0.002169451214237352+0.100682268634493j)
6.70285298529853,(-0.002104303789233767+0.1001504387163065j)
6.70285498549855,(-0.00203971251215916+0.0996184248669803j)
6.70285698569857,(-0.001975677857398899+0.09908622792245785j)
6.70285898589859,(-0.001912200297582876+0.098553848718673j)
6.70286098609861,(-0.001849280303948056+0.09802128809461091j)
6.70286298629863,(-0.001786918345957349+0.09748854688914375j)
6.70286498649865,(-0.001725114891586713+0.09695562594349079j)
6.70286698669867,(-0.001663870407113433+0.09642252609944235j)
6.70286898689869,(-0.0016031853572715+0.09588924820073583j)
6.70287098709871,(-0.001543060205156306+0.09535579309226813j)
6.70287298729873,(-0.001483495412253071+0.09482216162037815j)
6.70287498749875,(-0.001424491438389382+0.09428835463245881j)
6.70287698769877,(-0.001366048741806335+0.09375437297763359j)
6.70287898789879,(-0.001308167779047208+0.09322021750577648j)
6.70288098809881,(-0.001250849005123217+0.09268588906908126j)
6.70288298829883,(-0.001194092873285866+0.09215138851998568j)
6.70288498849885,(-0.001137899835234119+0.09161671671314393j)
6.70288698869887,(-0.001082270340952115+0.09108187450393807j)
6.70288898889889,(-0.001027204838768867+0.09054686274907087j)
6.70289098909891,(-0.0009727037753737132+0.09001168230675738j)
6.70289298929893,(-0.0009187675958507637+0.0894763340371228j)
6.70289498949895,(-0.0008653967435038195+0.0889408188005028j)
6.70289698969897,(-0.000812591660014142+0.08840513745903765j)
6.70289898989899,(-0.0007603527854041582+0.08786929087636579j)
6.70290099009901,(-0.0007086805579555224+0.08733327991682248j)
6.70290299029903,(-0.000657575414359978+0.08679710544703567j)
6.70290499049905,(-0.000607037789512373+0.08626076833382135j)
6.70290699069907,(-0.0005570681166975377+0.0857242694461798j)
6.70290899089909,(-0.0005076668274262855+0.08518760965359347j)
6.70291099109911,(-0.0004588343515789037+0.084650789827619j)
6.70291299129913,(-0.0004105711172368129+0.08411381084008844j)
6.70291499149915,(-0.0003628775508947658+0.08357667356549985j)
6.70291699169917,(-0.0003157540772056259+0.08303937887821919j)
6.70291899189919,(-0.0002692011191806916+0.08250192765476848j)
6.70292099209921,(-0.0002232190980629057+0.08196432077243196j)
6.70292299229923,(-0.0001778084333828351+0.08142655910994338j)
6.70292499249925,(-0.0001329695429539166+0.080888643547484j)
6.70292699269927,(-8.870284283466318e-05+0.08035057496628321j)
6.70292899289929,(-4.500874731716509e-05+0.0798123542485086j)
6.70293099309931,(-1.887669003875295e-06+0.07927398227826302j)
6.70293299329933,(4.065998130164419e-05+0.07873545994028527j)
6.70293499349935,(8.263379456557725e-05+0.07819678812033652j)
6.70293699369937,(0.0001240333634346474+0.07765796770640786j)
6.70293899389939,(0.0001648582823663849+0.07711899958710716j)
6.70294099409941,(0.0002051081476077828+0.0765798846519576j)
6.70294299429943,(0.0002447825571538568+0.07604062379199376j)
6.70294499449945,(0.0002838811107892583+0.07550121789925802j)
6.702946994699471,(0.0003224034100065165+0.07496166786799809j)
6.70294899489949,(0.0003603490581828545+0.07442197459225573j)
6.70295099509951,(0.0003977176604463537+0.07388213896776878j)
6.70295299529953,(0.0004345088236824876+0.07334216189196664j)
6.70295499549955,(0.000470722156640609+0.0728020442624625j)
6.70295699569957,(0.000506357269775799+0.07226178697945515j)
6.702958995899589,(0.0005414137754406888+0.07172139094291402j)
6.70296099609961,(0.0005758912877298675+0.07118085705498818j)
6.70296299629963,(0.0006097894226074592+0.07064018621808771j)
6.70296499649965,(0.0006431077977838535+0.07009937933689724j)
6.702966996699671,(0.000675846032870625+0.06955843731594885j)
6.702968996899691,(0.0007080037492169347+0.06901736106234108j)
6.702970997099711,(0.0007395805700726566+0.06847615148311546j)
6.702972997299731,(0.0007705761204659898+0.06793480948736445j)
6.702974997499751,(0.000800990027301488+0.0673933359846215j)
6.70297699769977,(0.0008308219192948645+0.06685173188605635j)
6.70297899789979,(0.0008600714270224262+0.06630999810367327j)
6.70298099809981,(0.0008887381829123043+0.0657681355505032j)
6.702982998299828,(0.0009168218212178581+0.06522614514120412j)
6.70298499849985,(0.0009443219780736996+0.06468402779105123j)
6.70298699869987,(0.0009712382914482364+0.06414178441693906j)
6.70298899889989,(0.0009975704012224606+0.06359941593586037j)
6.70299099909991,(0.001023317949060383+0.06305692326763272j)
6.70299299929993,(0.001048480578584489+0.062514307331359j)
6.70299499949995,(0.001073057935229267+0.06197156904854589j)
6.70299699969997,(0.001097049666349052+0.06142870934089228j)
6.70299899989999,(0.001120455421152996+0.06088572913178108j)
6.70300100010001,(0.001143274850732349+0.06034262934578585j)
6.70300300030003,(0.001165507608106202+0.05979941090764429j)
6.70300500050005,(0.001187153348148165+0.05925607474407972j)
6.70300700070007,(0.001208211727649731+0.05871262178237879j)
6.70300900090009,(0.001228682405279508+0.05816905295149934j)
6.70301100110011,(0.001248565041634064+0.05762536918085028j)
6.70301300130013,(0.001267859299196216+0.0570815714015022j)
6.70301500150015,(0.001286564842403178+0.05653766054436242j)
6.70301700170017,(0.001304681337570949+0.05599363754239599j)
6.70301900190019,(0.001322208452916377+0.05544950333021426j)
6.70302100210021,(0.001339145858656725+0.05490525884103358j)
6.70302300230023,(0.001355493226821048+0.05436090501275007j)
6.70302500250025,(0.001371250231480746+0.05381644278063524j)
6.70302700270027,(0.001386416548567273+0.05327187308341846j)
6.70302900290029,(0.001400991855984755+0.052727196859621j)
6.70303100310031,(0.001414975833560624+0.05218241504939395j)
6.70303300330033,(0.001428368163067792+0.05163752859388586j)
6.70303500350035,(0.001441168528232315+0.05109253843505203j)
6.70303700370037,(0.00145337661474475+0.05054744551523001j)
6.70303900390039,(0.001464992110227061+0.05000225077876654j)
6.7030410041004105,(0.001476014704265006+0.04945695517079043j)
6.70304300430043,(0.00148644408841837+0.048911559636806j)
6.70304500450045,(0.001496279956199905+0.04836606512390218j)
6.70304700470047,(0.001505522003088356+0.04782047258034246j)
6.70304900490049,(0.001514169926555465+0.04727478295414021j)
6.70305100510051,(0.001522223426030183+0.04672899719528558j)
6.70305300530053,(0.001529682202918763+0.04618311625493006j)
6.70305500550055,(0.001536545960618974+0.0456371410845673j)
6.70305700570057,(0.001542814404511177+0.04509107263683847j)
6.70305900590059,(0.001548487241960915+0.04454491186573636j)
6.70306100610061,(0.001553564182340339+0.04399865972476738j)
6.70306300630063,(0.001558044936998985+0.04345231717019912j)
6.70306500650065,(0.001561929219295664+0.04290588515820756j)
6.70306700670067,(0.001565216744590849+0.04235936464589197j)
6.70306900690069,(0.001567907230245196+0.0418127565922847j)
6.70307100710071,(0.001570000395638709+0.04126606195529607j)
6.70307300730073,(0.001571495962154099+0.04071928169557162j)
6.70307500750075,(0.001572393653193006+0.0401724167742545j)
6.70307700770077,(0.001572693194176222+0.03962546815276741j)
6.70307900790079,(0.001572394312545669+0.03907843679404004j)
6.70308100810081,(0.001571496737770067+0.03853132366229341j)
6.70308300830083,(0.001570000201343027+0.03798412972079224j)
6.70308500850085,(0.00156790443679221+0.03743685593551627j)
6.703087008700871,(0.001565209179679405+0.03688950327269677j)
6.70308900890089,(0.001561914167604032+0.03634207269943419j)
6.70309100910091,(0.001558019140206333+0.03579456518368775j)
6.70309300930093,(0.001553523839173993+0.03524698169467671j)
6.70309500950095,(0.001548428008231834+0.03469932320124645j)
6.70309700970097,(0.001542731393163986+0.03415159067431128j)
6.703099009900989,(0.00153643374180512+0.03360378508521193j)
6.70310101010101,(0.001529534804045926+0.03305590740612599j)
6.70310301030103,(0.00152203433183325+0.03250795860985135j)
6.70310501050105,(0.001513932079191233+0.03195993967102961j)
6.70310701070107,(0.001505227802175596+0.03141185156287618j)
6.70310901090109,(0.001495921258954157+0.03086369526227057j)
6.70311101110111,(0.001486012209730391+0.03031547174465738j)
6.70311301130113,(0.001475500416798367+0.02976718198730131j)
6.70311501150115,(0.001464385644529853+0.02921882696826008j)
6.70311701170117,(0.0014526676593597+0.02867040766556801j)
6.703119011901191,(0.001440346229821636+0.02812192505885863j)
6.703121012101211,(0.001427421126550619+0.02757338012915758j)
6.703123012301231,(0.00141389212223266+0.02702477385663012j)
6.703125012501251,(0.001399758991662795+0.02647610722302522j)
6.7031270127012705,(0.001385021511747144+0.02592738121146818j)
6.70312901290129,(0.001369679461450926+0.02537859680441328j)
6.70313101310131,(0.00135373262187144+0.02482975498628865j)
6.70313301330133,(0.00133718077619802+0.02428085674186164j)
6.70313501350135,(0.001320023709744771+0.02373190305725415j)
6.70313701370137,(0.001302261209875942+0.02318289491748149j)
6.70313901390139,(0.001283893066123559+0.02263383331012816j)
6.70314101410141,(0.001264919070107332+0.02208471922268668j)
6.70314301430143,(0.00124533901558444+0.02153555364398209j)
6.70314501450145,(0.001225152698424555+0.02098633756334114j)
6.70314701470147,(0.001204359916581034+0.02043707196978534j)
6.70314901490149,(0.001182960470175738+0.01988775785425595j)
6.70315101510151,(0.001160954161434423+0.01933839620778158j)
6.70315301530153,(0.001138340794736611+0.01878898802269098j)
6.70315501550155,(0.001115120176569339+0.01823953429138887j)
6.70315701570157,(0.001091292115571039+0.01769003600736291j)
6.70315901590159,(0.00106685642249066+0.01714049416416525j)
6.70316101610161,(0.001041812910233352+0.01659090975641969j)
6.70316301630163,(0.001016161393866043+0.01604128377982592j)
6.70316501650165,(0.0009899016905620048+0.01549161722991916j)
6.70316701670167,(0.0009630336196702449+0.01494191110350004j)
6.70316901690169,(0.0009355570027107867+0.01439216639842124j)
6.70317101710171,(0.0009074716632631163+0.01384238411133737j)
6.70317301730173,(0.0008787774271528825+0.01329256524137318j)
6.70317501750175,(0.000849474122331753+0.01274271078767034j)
6.70317701770177,(0.000819561578922229+0.01219282175019808j)
6.70317901790179,(0.0007890396291741388+0.01164289912892334j)
6.7031810181018106,(0.0007579081075582944+0.01109294392545161j)
6.70318301830183,(0.0007261668506066885+0.01054295714014702j)
6.70318501850185,(0.0006938156971848837+0.009992939776843431j)
6.70318701870187,(0.0006608544881501923+0.009442892836891838j)
6.70318901890189,(0.0006272830666657442+0.008892817324486336j)
6.70319101910191,(0.0005931012780348399+0.008342714243786761j)
6.70319301930193,(0.0005583089696738352+0.007792584598503058j)
6.70319501950195,(0.0005229059912283848+0.0072424293937388j)
6.70319701970197,(0.0004868921945937616+0.006692249636178633j)
6.70319901990199,(0.0004502674337300264+0.006142046331229519j)
6.70320102010201,(0.0004130315648499077+0.005591820485870001j)
6.70320302030203,(0.0003751844463551383+0.005041573107624487j)
6.70320502050205,(0.0003367259387672129+0.004491305203538958j)
6.70320702070207,(0.00029765590494292+0.003941017783237064j)
6.70320902090209,(0.0002579742097904051+0.003390711854824102j)
6.70321102110211,(0.0002176807204715341+0.002840388427749983j)
6.70321302130213,(0.0001767753063623693+0.002290048512183844j)
6.70321502150215,(0.0001352578390405242+0.001739693118805252j)
6.70321702170217,(9.312819224038724e-05+0.001189323258186075j)
6.70321902190219,(5.038624197942971e-05+0.0006389399424215778j)
6.70322102210221,(7.031866370882995e-06+8.854418266600312e-05j)
6.70322302230223,(-3.693505416791851e-05-0.0004618630082119819j)
6.70322502250225,(-8.151463704027747e-05-0.001012280617270042j)
6.703227022702271,(-0.0001267069974372757-0.001562707631091174j)
6.70322902290229,(-0.0001725122483349473-0.002113143035789694j)
6.70323102310231,(-0.0002189305004583018-0.002663585816606191j)
6.70323302330233,(-0.0002659618624177828-0.003214034959553095j)
6.70323502350235,(-0.0003136064405004418-0.003764489448963058j)
6.70323702370237,(-0.0003618643388054965-0.004314948269134535j)
6.703239023902389,(-0.0004107356592084223-0.004865410403923335j)
6.70324102410241,(-0.0004602205013775717-0.005415874836958473j)
6.70324302430243,(-0.0005103189626614282-0.00596634055042021j)
6.70324502450245,(-0.0005610311383459921-0.006516806527905723j)
6.70324702470247,(-0.0006123571213766622-0.007067271751375442j)
6.70324902490249,(-0.000664297002444811-0.007617735202167587j)
6.70325102510251,(-0.0007168508700855408-0.008168195862044153j)
6.70325302530253,(-0.0007700188104799469-0.008718652711137743j)
6.70325502550255,(-0.0008238009077694644-0.009269104731239175j)
6.70325702570257,(-0.0008781972436580282-0.009819550901705682j)
6.70325902590259,(-0.0009332078977292034-0.01036999020274737j)
6.70326102610261,(-0.0009888329472631558-0.01092042161358278j)
6.70326302630263,(-0.001045072467316556-0.01147084411327395j)
6.70326502650265,(-0.00110192653063657-0.01202125667990535j)
6.70326702670267,(-0.001159395207914547-0.01257165829305148j)
6.703269026902691,(-0.001217478567403027-0.01312204793009651j)
6.703271027102711,(-0.001276176675167793-0.01367242456869506j)
6.703273027302731,(-0.001335489595023032-0.01422278718616778j)
6.703275027502751,(-0.001395417388530358-0.01477313475950473j)
6.703277027702771,(-0.00145596011495177-0.01532346626496566j)
6.7032790279027905,(-0.001517117831428537-0.01587378067971805j)
6.70328102810281,(-0.001578890592710671-0.01642407697939292j)
6.70328302830283,(-0.00164127845131057-0.01697435413952j)
6.70328502850285,(-0.001704281457550796-0.01752461113594304j)
6.70328702870287,(-0.001767899659423356-0.01807484694360246j)
6.70328902890289,(-0.001832133102680803-0.01862506053735527j)
6.70329102910291,(-0.001896981830836212-0.0191752508919825j)
6.70329302930293,(-0.001962445885065149-0.01972541698137822j)
6.70329502950295,(-0.002028525304324823-0.02027555777957863j)
6.70329702970297,(-0.002095220125354261-0.02082567226076649j)
6.70329902990299,(-0.002162530382576114-0.02137575939846312j)
6.70330103010301,(-0.002230456108091736-0.02192581816552736j)
6.70330303030303,(-0.00229899733183238-0.02247584753539687j)
6.70330503050305,(-0.002368154081381595-0.02302584648065872j)
6.70330703070307,(-0.002437926381996252-0.02357581397325868j)
6.70330903090309,(-0.00250831425689313-0.0241257489867634j)
6.70331103110311,(-0.002579317726780233-0.02467565049267754j)
6.70331303130313,(-0.002650936810166262-0.02522551746290842j)
6.70331503150315,(-0.0027231715232828-0.02577534886915988j)
6.70331703170317,(-0.002796021880082664-0.0263251436829358j)
6.70331903190319,(-0.002869487892184102-0.0268749008751381j)
6.703321032103209,(-0.002943569569089179-0.02742461941770997j)
6.70332303230323,(-0.003018266917854671-0.02797429828118871j)
6.70332503250325,(-0.003093579943309241-0.02852393643634444j)
6.70332703270327,(-0.003169508647998081-0.02907353285377991j)
6.70332903290329,(-0.003246053032125774-0.02962308650353374j)
6.70333103310331,(-0.003323213093810225-0.03017259635691158j)
6.70333303330333,(-0.003400988828627783-0.03072206138323725j)
6.70333503350335,(-0.003479380230010112-0.03127148055271291j)
6.70333703370337,(-0.003558387289102127-0.03182085283540316j)
6.70333903390339,(-0.003638009994672113-0.03237017720063189j)
6.70334103410341,(-0.003718248333257513-0.03291945261800844j)
6.70334303430343,(-0.003799102289165779-0.03346867805743309j)
6.70334503450345,(-0.003880571844355286-0.03401785248828817j)
6.70334703470347,(-0.003962656978430757-0.0345669748794396j)
6.70334903490349,(-0.004045357668827557-0.03511604420047838j)
6.70335103510351,(-0.004128673890596352-0.03566505942028687j)
6.70335303530353,(-0.004212605616430528-0.03621401950725429j)
6.70335503550355,(-0.004297152817011592-0.0367629234315313j)
6.70335703570357,(-0.004382315460445123-0.03731177016135635j)
6.70335903590359,(-0.004468093512635327-0.03786055866551524j)
6.70336103610361,(-0.004554486937189835-0.03840928791273127j)
6.70336303630363,(-0.004641495695421229-0.03895795687168058j)
6.70336503650365,(-0.004729119746278812-0.03950656451057761j)
6.703367036703671,(-0.00481735904667676-0.04005510979923189j)
6.70336903690369,(-0.00490621355077249-0.0406035917045616j)
6.70337103710371,(-0.004995683210885529-0.04115200919631461j)
6.70337303730373,(-0.005085767976773123-0.04170036124258293j)
6.70337503750375,(-0.005176467795891535-0.04224864681144537j)
6.70337703770377,(-0.005267782613634598-0.04279686487239902j)
6.70337903790379,(-0.005359712372860319-0.04334501439351043j)
6.70338103810381,(-0.005452257014021352-0.04389309434223966j)
6.70338303830383,(-0.005545416475682387-0.04444110368850387j)
6.70338503850385,(-0.005639190693728756-0.04498904139999371j)
6.70338703870387,(-0.005733579601881899-0.04553690644523888j)
6.70338903890389,(-0.005828583131703734-0.04608469779361452j)
6.70339103910391,(-0.005924201212101282-0.04663241441249279j)
6.70339303930393,(-0.006020433770033392-0.04718005527132616j)
6.70339503950395,(-0.006117280730016271-0.04772761933880293j)
6.70339703970397,(-0.006214742014227272-0.04827510558346088j)
6.70339903990399,(-0.006312817542577035-0.04882251297410365j)
6.70340104010401,(-0.006411507232636842-0.04936984047939838j)
6.70340304030403,(-0.006510810999711835-0.04991708706829426j)
6.70340504050405,(-0.006610728756915781-0.05046425171042606j)
6.70340704070407,(-0.006711260414875504-0.05101133337450472j)
6.70340904090409,(-0.006812405881987831-0.0515583310297357j)
6.70341104110411,(-0.00691416506434764-0.0521052436454303j)
6.70341304130413,(-0.007016537865746114-0.05265207019100134j)
6.70341504150415,(-0.007119524187595191-0.0531988096355709j)
6.70341704170417,(-0.00722312392923389-0.05374546094960076j)
6.70341904190419,(-0.007327336987469219-0.05429202310245768j)
6.70342104210421,(-0.007432163256920601-0.05483849506425102j)
6.70342304230423,(-0.00753760262978763-0.05538487580461702j)
6.70342504250425,(-0.007643654996084767-0.05593116429394947j)
6.70342704270427,(-0.007750320243445532-0.05647735950238798j)
6.70342904290429,(-0.00785759825731963-0.05702346040083483j)
6.70343104310431,(-0.007965488920777215-0.05756946595995607j)
6.703433043304329,(-0.00807399211442389-0.05811537514977163j)
6.703435043504349,(-0.008183107716967664-0.05866118694251303j)
6.703437043704369,(-0.008292835604411138-0.05920690030856228j)
6.703439043904389,(-0.008403175650699491-0.05975251421971144j)
6.703441044104409,(-0.008514127727271555-0.06029802764693248j)
6.70344304430443,(-0.008625691703596571-0.06084343956302519j)
6.70344504450445,(-0.008737867446387581-0.06138874893876668j)
6.70344704470447,(-0.008850654820515398-0.0619339547473805j)
6.703449044904491,(-0.008964053688259815-0.06247905596089299j)
6.70345104510451,(-0.009078063909600132-0.06302405155155999j)
6.70345304530453,(-0.00919268534247158-0.06356894049308702j)
6.70345504550455,(-0.009307917842300293-0.06411372175840949j)
